"","lat","lon","cellNumber","Data","Cobertura","Obs","Municipio","Bioma","Estado","Fonte","LCI","PVI","Ano","Forrageira","Manejo","Cultivo","Solo","Foto","Condicao"
"12288",-52.644,-31.482472,379489609,"2010/11/22","Pastagem","Área da propriedade de 35ha. Pastagem com graminea nativa, terreno com baixa declividade.","CANGUÇU","Pampa","RS","Embrapa",0.70844574314,0,2010,"Nativa",NA,NA,NA,NA,NA
"12289",-52.644,-31.482472,379489609,"2010/11/22","Pastagem","Área da propriedade de 35ha. Pastagem com graminea nativa, terreno com baixa declividade.","CANGUÇU","Pampa","RS","Embrapa",0.70844574314,0,2010,"Nativa",NA,NA,NA,NA,NA
"12290",-53.460944,-31.536139,380050610,"2010/11/22","Pastagem","Coleta em 22.11.2010.","PINHEIRO MACHADO","Pampa","RS","Embrapa",0.40213873495,0.69228314687,2010,"Nativa",NA,NA,NA,NA,NA
"12291",-53.460944,-31.536139,380050610,"2010/11/22","Pastagem","Coleta em 22.11.2010.","PINHEIRO MACHADO","Pampa","RS","Embrapa",0.40213873495,0.69228314687,2010,"Nativa",NA,NA,NA,NA,NA
"12292",-53.460944,-31.536139,380050610,"2010/11/22","Pastagem","Coleta em 22.11.2010.","PINHEIRO MACHADO","Pampa","RS","Embrapa",0.40213873495,0.69228314687,2010,"Nativa",NA,NA,NA,NA,NA
"12293",-53.460944,-31.536139,380050610,"2010/11/22","Pastagem","Coleta em 22.11.2010.","PINHEIRO MACHADO","Pampa","RS","Embrapa",0.40213873495,0.69228314687,2010,"Nativa",NA,NA,NA,NA,NA
"12294",-53.128167,-24.550056,307911897,"2010/11/18","Pastagem","Coleta em 18.11.2010. Proprietário Natal Santo Pontelo (R. Princesa Isabel, 741. Centro. CEP 45440. Ubiratã).","UBIRATÃ","Mata Atlântica","PR","Embrapa",0.74573461692,0.73270156422,2010,"Brachiaria",NA,NA,NA,NA,NA
"12295",-53.128167,-24.550056,307911897,"2010/11/18","Pastagem","Coleta em 18.11.2010. Proprietário Natal Santo Pontelo (R. Princesa Isabel, 741. Centro. CEP 45440. Ubiratã).","UBIRATÃ","Mata Atlântica","PR","Embrapa",0.74573461692,0.73270156422,2010,"Brachiaria",NA,NA,NA,NA,NA
"12296",-53.128167,-24.550056,307911897,"2010/11/18","Pastagem","Coleta em 18.11.2010. Proprietário Natal Santo Pontelo (R. Princesa Isabel, 741. Centro. CEP 45440. Ubiratã).","UBIRATÃ","Mata Atlântica","PR","Embrapa",0.74573461692,0.73270156422,2010,"Brachiaria",NA,NA,NA,NA,NA
"12297",-53.128167,-24.550056,307911897,"2010/11/18","Pastagem","Coleta em 18.11.2010. Proprietário Natal Santo Pontelo (R. Princesa Isabel, 741. Centro. CEP 45440. Ubiratã).","UBIRATÃ","Mata Atlântica","PR","Embrapa",0.74573461692,0.73270156422,2010,"Brachiaria",NA,NA,NA,NA,NA
"12298",-52.249694,-24.194972,304263269,"2010/11/18","Pastagem","Coleta em 18.11.2010. Pastagem com Tifton de 10 anos. Adubação com uréia foi realizada no dia anterior a coleta. Proprietário Emílio Luiz Prohmann (prohmann@sulbbs.com).","LUIZIANA","Mata Atlântica","PR","Embrapa",0.90331493551,0,2010,"Tifton",NA,NA,NA,NA,NA
"12299",-52.249694,-24.194972,304263269,"2010/11/18","Pastagem","Coleta em 18.11.2010. Pastagem com Tifton de 10 anos. Adubação com uréia foi realizada no dia anterior a coleta. Proprietário Emílio Luiz Prohmann (prohmann@sulbbs.com).","LUIZIANA","Mata Atlântica","PR","Embrapa",0.90331493551,0,2010,"Tifton",NA,NA,NA,NA,NA
"12300",-52.249694,-24.194972,304263269,"2010/11/18","Pastagem","Coleta em 18.11.2010. Pastagem com Tifton de 10 anos. Adubação com uréia foi realizada no dia anterior a coleta. Proprietário Emílio Luiz Prohmann (prohmann@sulbbs.com).","LUIZIANA","Mata Atlântica","PR","Embrapa",0.90331493551,0,2010,"Tifton",NA,NA,NA,NA,NA
"12301",-52.249694,-24.194972,304263269,"2010/11/18","Pastagem","Coleta em 18.11.2010. Pastagem com Tifton de 10 anos. Adubação com uréia foi realizada no dia anterior a coleta. Proprietário Emílio Luiz Prohmann (prohmann@sulbbs.com).","LUIZIANA","Mata Atlântica","PR","Embrapa",0.90331493551,0,2010,"Tifton",NA,NA,NA,NA,NA
"12302",-50.205528,-22.7325,289149847,"2010/11/17","Pastagem","Coleta em 17.11.2010. Pastagem com Brachiaria brizantha de 27 anos. Proprietário José Roberto Bittencourt (clo.nogueira@hotmail.com).","PALMITAL","Mata Atlântica","SP","Embrapa",0.83783861762,0.78094349911,2010,"Brachiaria",NA,NA,NA,NA,NA
"12303",-50.205528,-22.7325,289149847,"2010/11/17","Pastagem","Coleta em 17.11.2010. Pastagem com Brachiaria brizantha de 27 anos. Proprietário José Roberto Bittencourt (clo.nogueira@hotmail.com).","PALMITAL","Mata Atlântica","SP","Embrapa",0.83783861762,0.78094349911,2010,"Brachiaria",NA,NA,NA,NA,NA
"12304",-50.205528,-22.7325,289149847,"2010/11/17","Pastagem","Coleta em 17.11.2010. Pastagem com Brachiaria brizantha de 27 anos. Proprietário José Roberto Bittencourt (clo.nogueira@hotmail.com).","PALMITAL","Mata Atlântica","SP","Embrapa",0.83783861762,0.78094349911,2010,"Brachiaria",NA,NA,NA,NA,NA
"12305",-50.205528,-22.7325,289149847,"2010/11/17","Pastagem","Coleta em 17.11.2010. Pastagem com Brachiaria brizantha de 27 anos. Proprietário José Roberto Bittencourt (clo.nogueira@hotmail.com).","PALMITAL","Mata Atlântica","SP","Embrapa",0.83783861762,0.78094349911,2010,"Brachiaria",NA,NA,NA,NA,NA
"12318",-45.938361,-23.24975,294506703,"2010/11/26","Pastagem","Coleta em 26.11.2010.","SÃO JOSÉ DOS CAMPOS","Mata Atlântica","SP","Embrapa",0.45757466544,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12319",-45.938361,-23.24975,294506703,"2010/11/26","Pastagem","Coleta em 26.11.2010.","SÃO JOSÉ DOS CAMPOS","Mata Atlântica","SP","Embrapa",0.45757466544,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12320",-45.938361,-23.24975,294506703,"2010/11/26","Pastagem","Coleta em 26.11.2010.","SÃO JOSÉ DOS CAMPOS","Mata Atlântica","SP","Embrapa",0.45757466544,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12321",-45.938361,-23.24975,294506703,"2010/11/26","Pastagem","Coleta em 26.11.2010.","SÃO JOSÉ DOS CAMPOS","Mata Atlântica","SP","Embrapa",0.45757466544,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12322",-45.030389,-22.709417,288914809,"2010/11/26","Pastagem","Coleta em 26.11.2010.","CANAS","Mata Atlântica","SP","Embrapa",0.80842153568,0.54210747692,2010,"Brachiaria",NA,NA,NA,NA,NA
"12323",-45.030389,-22.709417,288914809,"2010/11/26","Pastagem","Coleta em 26.11.2010.","CANAS","Mata Atlântica","SP","Embrapa",0.80842153568,0.54210747692,2010,"Brachiaria",NA,NA,NA,NA,NA
"12324",-45.030389,-22.709417,288914809,"2010/11/26","Pastagem","Coleta em 26.11.2010.","CANAS","Mata Atlântica","SP","Embrapa",0.80842153568,0.54210747692,2010,"Brachiaria",NA,NA,NA,NA,NA
"12325",-45.030389,-22.709417,288914809,"2010/11/26","Pastagem","Coleta em 26.11.2010.","CANAS","Mata Atlântica","SP","Embrapa",0.80842153568,0.54210747692,2010,"Brachiaria",NA,NA,NA,NA,NA
"12326",-43.298972,-21.779361,279328789,"2010/11/26","Pastagem","Coleta em 26.11.2010. Fazenda Imaculada da Conceição. Pastagem de Brachiaria. Propriedade de 20 alq mineiro com 180 cabeças de gado.","JUIZ DE FORA","Mata Atlântica","MG","Embrapa",0.98451159854,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12327",-43.298972,-21.779361,279328789,"2010/11/26","Pastagem","Coleta em 26.11.2010. Fazenda Imaculada da Conceição. Pastagem de Brachiaria. Propriedade de 20 alq mineiro com 180 cabeças de gado.","JUIZ DE FORA","Mata Atlântica","MG","Embrapa",0.98451159854,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12328",-43.298972,-21.779361,279328789,"2010/11/26","Pastagem","Coleta em 26.11.2010. Fazenda Imaculada da Conceição. Pastagem de Brachiaria. Propriedade de 20 alq mineiro com 180 cabeças de gado.","JUIZ DE FORA","Mata Atlântica","MG","Embrapa",0.98451159854,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12329",-43.298972,-21.779361,279328789,"2010/11/26","Pastagem","Coleta em 26.11.2010. Fazenda Imaculada da Conceição. Pastagem de Brachiaria. Propriedade de 20 alq mineiro com 180 cabeças de gado.","JUIZ DE FORA","Mata Atlântica","MG","Embrapa",0.98451159854,0,2010,"Brachiaria",NA,NA,NA,NA,NA
"12330",-42.831528,-21.61825,277644837,"2010/11/27","Pastagem","Argirita, MG. Fazenda Grande Primavera. Pastagem com Brachiaria. Área da propriedade de 29ha. Coleta em 27.11.2010.","ARGIRITA","Mata Atlântica","MG","Embrapa",0.93296787754,0.45231379447,2010,"Brachiaria",NA,NA,NA,NA,NA
"12331",-42.831528,-21.61825,277644837,"2010/11/27","Pastagem","Argirita, MG. Fazenda Grande Primavera. Pastagem com Brachiaria. Área da propriedade de 29ha. Coleta em 27.11.2010.","ARGIRITA","Mata Atlântica","MG","Embrapa",0.93296787754,0.45231379447,2010,"Brachiaria",NA,NA,NA,NA,NA
"12332",-42.831528,-21.61825,277644837,"2010/11/27","Pastagem","Argirita, MG. Fazenda Grande Primavera. Pastagem com Brachiaria. Área da propriedade de 29ha. Coleta em 27.11.2010.","ARGIRITA","Mata Atlântica","MG","Embrapa",0.93296787754,0.45231379447,2010,"Brachiaria",NA,NA,NA,NA,NA
"12333",-42.831528,-21.61825,277644837,"2010/11/27","Pastagem","Argirita, MG. Fazenda Grande Primavera. Pastagem com Brachiaria. Área da propriedade de 29ha. Coleta em 27.11.2010.","ARGIRITA","Mata Atlântica","MG","Embrapa",0.93296787754,0.45231379447,2010,"Brachiaria",NA,NA,NA,NA,NA
"12338",-42.120361,-19.689833,257737353,"2010/11/27","Pastagem","Coleta em 27.11.2010. Pastagem com Brachiaria. Terreno montanhoso.","UBAPORANGA","Mata Atlântica","MG","Embrapa",0.89424871928,0.59101146713,2010,"Brachiaria",NA,NA,NA,NA,NA
"12339",-42.120361,-19.689833,257737353,"2010/11/27","Pastagem","Coleta em 27.11.2010. Pastagem com Brachiaria. Terreno montanhoso.","UBAPORANGA","Mata Atlântica","MG","Embrapa",0.89424871928,0.59101146713,2010,"Brachiaria",NA,NA,NA,NA,NA
"12340",-42.120361,-19.689833,257737353,"2010/11/27","Pastagem","Coleta em 27.11.2010. Pastagem com Brachiaria. Terreno montanhoso.","UBAPORANGA","Mata Atlântica","MG","Embrapa",0.89424871928,0.59101146713,2010,"Brachiaria",NA,NA,NA,NA,NA
"12341",-42.120361,-19.689833,257737353,"2010/11/27","Pastagem","Coleta em 27.11.2010. Pastagem com Brachiaria. Terreno montanhoso.","UBAPORANGA","Mata Atlântica","MG","Embrapa",0.89424871928,0.59101146713,2010,"Brachiaria",NA,NA,NA,NA,NA
"12342",-42.851889,-18.011389,240420219,"2010/11/29","Pastagem","Coleta em 28.11.2010. Pastagem com Braquiarão. Área da propriedade de 70ha. Proprietário Antonio do Santos Silva.","ITAMARANDIBA","Mata Atlântica","MG","Embrapa",0.88312038923,0.69307170476,2010,"Brachiaria",NA,NA,NA,NA,NA
"12343",-42.851889,-18.011389,240420219,"2010/11/29","Pastagem","Coleta em 28.11.2010. Pastagem com Braquiarão. Área da propriedade de 70ha. Proprietário Antonio do Santos Silva.","ITAMARANDIBA","Mata Atlântica","MG","Embrapa",0.88312038923,0.69307170476,2010,"Brachiaria",NA,NA,NA,NA,NA
"12344",-42.851889,-18.011389,240420219,"2010/11/29","Pastagem","Coleta em 28.11.2010. Pastagem com Braquiarão. Área da propriedade de 70ha. Proprietário Antonio do Santos Silva.","ITAMARANDIBA","Mata Atlântica","MG","Embrapa",0.88312038923,0.69307170476,2010,"Brachiaria",NA,NA,NA,NA,NA
"12345",-42.851889,-18.011389,240420219,"2010/11/29","Pastagem","Coleta em 28.11.2010. Pastagem com Braquiarão. Área da propriedade de 70ha. Proprietário Antonio do Santos Silva.","ITAMARANDIBA","Mata Atlântica","MG","Embrapa",0.88312038923,0.69307170476,2010,"Brachiaria",NA,NA,NA,NA,NA
"12346",-44.433222,-17.196556,231998583,"2010/11/29","Pastagem","Pastagem com Brachiaria. Coleta em 29.11.2010.","JEQUITAÍ","Cerrado","MG","Embrapa",0.72068913407,0.22856931881,2010,"Brachiaria",NA,NA,NA,NA,NA
"12347",-44.433222,-17.196556,231998583,"2010/11/29","Pastagem","Pastagem com Brachiaria. Coleta em 29.11.2010.","JEQUITAÍ","Cerrado","MG","Embrapa",0.72068913407,0.22856931881,2010,"Brachiaria",NA,NA,NA,NA,NA
"12348",-44.433222,-17.196556,231998583,"2010/11/29","Pastagem","Pastagem com Brachiaria. Coleta em 29.11.2010.","JEQUITAÍ","Cerrado","MG","Embrapa",0.72068913407,0.22856931881,2010,"Brachiaria",NA,NA,NA,NA,NA
"12349",-44.433222,-17.196556,231998583,"2010/11/29","Pastagem","Pastagem com Brachiaria. Coleta em 29.11.2010.","JEQUITAÍ","Cerrado","MG","Embrapa",0.72068913407,0.22856931881,2010,"Brachiaria",NA,NA,NA,NA,NA
"12350",-46.300917,-17.706722,237266138,"2010/11/29","Pastagem","Pastagem com andropogon e estilozantes. Coleta em 29.11.2010.","JOÃO PINHEIRO","Cerrado","MG","Embrapa",0.74008921193,0,2010,"Andropogon",NA,NA,NA,NA,NA
"12351",-46.300917,-17.706722,237266138,"2010/11/29","Pastagem","Pastagem com andropogon e estilozantes. Coleta em 29.11.2010.","JOÃO PINHEIRO","Cerrado","MG","Embrapa",0.74008921193,0,2010,"Andropogon",NA,NA,NA,NA,NA
"12352",-46.300917,-17.706722,237266138,"2010/11/29","Pastagem","Pastagem com andropogon e estilozantes. Coleta em 29.11.2010.","JOÃO PINHEIRO","Cerrado","MG","Embrapa",0.74008921193,0,2010,"Andropogon",NA,NA,NA,NA,NA
"12353",-46.300917,-17.706722,237266138,"2010/11/29","Pastagem","Pastagem com andropogon e estilozantes. Coleta em 29.11.2010.","JOÃO PINHEIRO","Cerrado","MG","Embrapa",0.74008921193,0,2010,"Andropogon",NA,NA,NA,NA,NA
"12362",-50.325306,-27.766972,341143325,"2010/11/24","Pastagem","Coleta em 24.11.2010.","LAGES","Mata Atlântica","SC","Embrapa",0.77880119284,0.56568460625,2010,"Nativa",NA,NA,NA,NA,NA
"12363",-50.325306,-27.766972,341143325,"2010/11/24","Pastagem","Coleta em 24.11.2010.","LAGES","Mata Atlântica","SC","Embrapa",0.77880119284,0.56568460625,2010,"Nativa",NA,NA,NA,NA,NA
"12364",-50.325306,-27.766972,341143325,"2010/11/24","Pastagem","Coleta em 24.11.2010.","LAGES","Mata Atlântica","SC","Embrapa",0.77880119284,0.56568460625,2010,"Nativa",NA,NA,NA,NA,NA
"12365",-50.325306,-27.766972,341143325,"2010/11/24","Pastagem","Coleta em 24.11.2010.","LAGES","Mata Atlântica","SC","Embrapa",0.77880119284,0.56568460625,2010,"Nativa",NA,NA,NA,NA,NA
"12370",-49.729417,-26.062583,323546130,"2010/11/25","Pastagem","Área da propriedade de 92ha. Coleta em 25.11.2010","RIO NEGRO","Mata Atlântica","PR","Embrapa",0.66461594818,0,2010,"Nativa",NA,NA,NA,NA,NA
"12371",-49.729417,-26.062583,323546130,"2010/11/25","Pastagem","Área da propriedade de 92ha. Coleta em 25.11.2010","RIO NEGRO","Mata Atlântica","PR","Embrapa",0.66461594818,0,2010,"Nativa",NA,NA,NA,NA,NA
"12372",-49.729417,-26.062583,323546130,"2010/11/25","Pastagem","Área da propriedade de 92ha. Coleta em 25.11.2010","RIO NEGRO","Mata Atlântica","PR","Embrapa",0.66461594818,0,2010,"Nativa",NA,NA,NA,NA,NA
"12373",-49.729417,-26.062583,323546130,"2010/11/25","Pastagem","Área da propriedade de 92ha. Coleta em 25.11.2010","RIO NEGRO","Mata Atlântica","PR","Embrapa",0.66461594818,0,2010,"Nativa",NA,NA,NA,NA,NA
"12374",-54.695917,-17.8701,238946299,"2010/11/03","Pastagem","Coleta em 03.11.2010.","PEDRO GOMES","Cerrado","MS","Embrapa",0.81058785922,0.51112715004,2010,"Nativa",NA,NA,NA,NA,NA
"12375",-54.695917,-17.8701,238946299,"2010/11/03","Pastagem","Coleta em 03.11.2010.","PEDRO GOMES","Cerrado","MS","Embrapa",0.81058785922,0.51112715004,2010,"Nativa",NA,NA,NA,NA,NA
"12376",-54.695917,-17.8701,238946299,"2010/11/03","Pastagem","Coleta em 03.11.2010.","PEDRO GOMES","Cerrado","MS","Embrapa",0.81058785922,0.51112715004,2010,"Nativa",NA,NA,NA,NA,NA
"12377",-54.695917,-17.8701,238946299,"2010/11/03","Pastagem","Coleta em 03.11.2010.","PEDRO GOMES","Cerrado","MS","Embrapa",0.81058785922,0.51112715004,2010,"Nativa",NA,NA,NA,NA,NA
"12382",-47.573833,-14.87575,208029961,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 10:30 hs.","ÁGUA FRIA DE GOIÁS","Cerrado","GO","Embrapa",0.50755786529,0.16939269202,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,NA
"12383",-47.573833,-14.87575,208029961,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 10:30 hs.","ÁGUA FRIA DE GOIÁS","Cerrado","GO","Embrapa",0.50755786529,0.16939269202,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,NA
"12384",-47.573833,-14.87575,208029961,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 10:30 hs.","ÁGUA FRIA DE GOIÁS","Cerrado","GO","Embrapa",0.50755786529,0.16939269202,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,NA
"12385",-47.573833,-14.87575,208029961,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 10:30 hs.","ÁGUA FRIA DE GOIÁS","Cerrado","GO","Embrapa",0.50755786529,0.16939269202,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,NA
"12386",-46.798583,-13.224361,190994244,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 14:10 hs. Duas Fotos.","MONTE ALEGRE DE GOIÁS","Cerrado","GO","Embrapa",0.63348223358,0.34188624801,2010,"Brachiaria",NA,NA,"Plintossolo",NA,NA
"12387",-46.798583,-13.224361,190994244,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 14:10 hs. Duas Fotos.","MONTE ALEGRE DE GOIÁS","Cerrado","GO","Embrapa",0.63348223358,0.34188624801,2010,"Brachiaria",NA,NA,"Plintossolo",NA,NA
"12388",-46.798583,-13.224361,190994244,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 14:10 hs. Duas Fotos.","MONTE ALEGRE DE GOIÁS","Cerrado","GO","Embrapa",0.63348223358,0.34188624801,2010,"Brachiaria",NA,NA,"Plintossolo",NA,NA
"12389",-46.798583,-13.224361,190994244,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 14:10 hs. Duas Fotos.","MONTE ALEGRE DE GOIÁS","Cerrado","GO","Embrapa",0.63348223358,0.34188624801,2010,"Brachiaria",NA,NA,"Plintossolo",NA,NA
"12390",-47.333056,-12.230611,180737788,"2010/12/03","Pastagem","Coleta feita em 03.12.2010 às 15:50 hs.","CONCEIÇÃO DO TOCANTINS","Cerrado","TO","Embrapa",0.68552502752,0.25500054774,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,"20% degradada"
"12391",-47.333056,-12.230611,180737788,"2010/12/03","Pastagem","Coleta feita em 03.12.2010 às 15:50 hs.","CONCEIÇÃO DO TOCANTINS","Cerrado","TO","Embrapa",0.68552502752,0.25500054774,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,"20% degradada"
"12392",-47.333056,-12.230611,180737788,"2010/12/03","Pastagem","Coleta feita em 03.12.2010 às 15:50 hs.","CONCEIÇÃO DO TOCANTINS","Cerrado","TO","Embrapa",0.68552502752,0.25500054774,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,"20% degradada"
"12393",-47.333056,-12.230611,180737788,"2010/12/03","Pastagem","Coleta feita em 03.12.2010 às 15:50 hs.","CONCEIÇÃO DO TOCANTINS","Cerrado","TO","Embrapa",0.68552502752,0.25500054774,2010,"Brachiaria",NA,NA,"Latossolo Vermelho",NA,"20% degradada"
"12394",-47.859417,-11.492972,173115560,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 17:50 hs. Duas Fotos.","CHAPADA DA NATIVIDADE","Cerrado","TO","Embrapa",0.38190155101,0.22927389971,2010,"Andropogon",NA,NA,NA,NA,"30% degradada"
"12395",-47.859417,-11.492972,173115560,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 17:50 hs. Duas Fotos.","CHAPADA DA NATIVIDADE","Cerrado","TO","Embrapa",0.38190155101,0.22927389971,2010,"Andropogon",NA,NA,NA,NA,"30% degradada"
"12396",-47.859417,-11.492972,173115560,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 17:50 hs. Duas Fotos.","CHAPADA DA NATIVIDADE","Cerrado","TO","Embrapa",0.38190155101,0.22927389971,2010,"Andropogon",NA,NA,NA,NA,"30% degradada"
"12397",-47.859417,-11.492972,173115560,"2010/12/03","Pastagem","Coleta em 03.12.2010 às 17:50 hs. Duas Fotos.","CHAPADA DA NATIVIDADE","Cerrado","TO","Embrapa",0.38190155101,0.22927389971,2010,"Andropogon",NA,NA,NA,NA,"30% degradada"
"12398",-48.387944,-10.642722,164327364,"2010/12/04","Pastagem",NA,"PORTO NACIONAL","Cerrado","TO","Embrapa",0.47963674422,0,2010,"Andropogon",NA,NA,NA,NA,"Leve degradação"
"12399",-48.387944,-10.642722,164327364,"2010/12/04","Pastagem",NA,"PORTO NACIONAL","Cerrado","TO","Embrapa",0.47963674422,0,2010,"Andropogon",NA,NA,NA,NA,"Leve degradação"
"12400",-48.387944,-10.642722,164327364,"2010/12/04","Pastagem",NA,"PORTO NACIONAL","Cerrado","TO","Embrapa",0.47963674422,0,2010,"Andropogon",NA,NA,NA,NA,"Leve degradação"
"12401",-48.387944,-10.642722,164327364,"2010/12/04","Pastagem",NA,"PORTO NACIONAL","Cerrado","TO","Embrapa",0.47963674422,0,2010,"Andropogon",NA,NA,NA,NA,"Leve degradação"
"12402",-48.39975,-9.660639,154200710,"2010/12/04","Pastagem","Coleta em 04/12/2010 às 09:30 hs.","MIRACEMA DO TOCANTINS","Cerrado","TO","Embrapa",0.68451319425,0.6096321619,2010,"Andropogon",NA,NA,"Latossolo Vermelho-Amarelo",NA,"Entre 20% e 30% degradada"
"12403",-48.39975,-9.660639,154200710,"2010/12/04","Pastagem","Coleta em 04/12/2010 às 09:30 hs.","MIRACEMA DO TOCANTINS","Cerrado","TO","Embrapa",0.68451319425,0.6096321619,2010,"Andropogon",NA,NA,"Latossolo Vermelho-Amarelo",NA,"Entre 20% e 30% degradada"
"12404",-48.39975,-9.660639,154200710,"2010/12/04","Pastagem","Coleta em 04/12/2010 às 09:30 hs.","MIRACEMA DO TOCANTINS","Cerrado","TO","Embrapa",0.68451319425,0.6096321619,2010,"Andropogon",NA,NA,"Latossolo Vermelho-Amarelo",NA,"Entre 20% e 30% degradada"
"12405",-48.39975,-9.660639,154200710,"2010/12/04","Pastagem","Coleta em 04/12/2010 às 09:30 hs.","MIRACEMA DO TOCANTINS","Cerrado","TO","Embrapa",0.68451319425,0.6096321619,2010,"Andropogon",NA,NA,"Latossolo Vermelho-Amarelo",NA,"Entre 20% e 30% degradada"
"12406",-48.511778,-8.790583,145218384,"2010/12/04","Pastagem","Coleta em 04/12/2010 às 12:00 hs.","GUARAÍ","Cerrado","TO","Embrapa",0.55320502076,0.43770447671,2010,"Brachiaria","Recém recuperada",NA,"Gleissolo",NA,NA
